tool_id	name	description	panel_section_id	panel_section_name
toolshed.g2.bx.psu.edu/repos/devteam/cuffmerge/cuffmerge/2.2.1.5	Cuffmerge	merge together several Cufflinks assemblies	rna_analysis	RNA Analysis
toolshed.g2.bx.psu.edu/repos/devteam/cuffnorm/cuffnorm/2.2.1.4	Cuffnorm	Create normalized expression levels	rna_analysis	RNA Analysis
toolshed.g2.bx.psu.edu/repos/devteam/cuffquant/cuffquant/2.2.1.2	Cuffquant	Precompute gene expression levels	rna_analysis	RNA Analysis
toolshed.g2.bx.psu.edu/repos/iuc/deseq2/deseq2/2.11.40.8+galaxy2	DESeq2	Determines differentially expressed features from count tables	rna_analysis	RNA Analysis
toolshed.g2.bx.psu.edu/repos/iuc/dexseq/dexseq/1.48.0+galaxy1	DEXSeq	Determines differential exon usage from count tables	rna_analysis	RNA Analysis
toolshed.g2.bx.psu.edu/repos/iuc/dexseq/dexseq_count/1.48.0+galaxy1	DEXSeq-Count	Prepare and count exon abundancies from RNA-seq data	rna_analysis	RNA Analysis
toolshed.g2.bx.psu.edu/repos/nilesh/rseqc/rseqc_deletion_profile/5.0.3+galaxy0	Deletion Profile	calculates the distributions of deleted nucleotides across reads	rna_analysis	RNA Analysis
toolshed.g2.bx.psu.edu/repos/iuc/describe_samples/describe_samples/2.8.4	Describe samples	and replicates	rna_analysis	RNA Analysis
toolshed.g2.bx.psu.edu/repos/iuc/trinity_run_de_analysis/trinity_run_de_analysis/2.15.1+galaxy0	Differential expression analysis	using a Trinity assembly	rna_analysis	RNA Analysis
toolshed.g2.bx.psu.edu/repos/erasmus-medical-center/dr_disco/dr_disco_bam_extract/0.14.0	Dr. Disco (bam-extract)	Extracts reads from two targeted regions	rna_analysis	RNA Analysis
toolshed.g2.bx.psu.edu/repos/erasmus-medical-center/dr_disco/dr_disco_classify/0.14.0	Dr. Disco (classify)	Classifies detected break-points in RNA-seq based on corresponding statistics and blacklists	rna_analysis	RNA Analysis
toolshed.g2.bx.psu.edu/repos/erasmus-medical-center/dr_disco/dr_disco_detect/0.14.0	Dr. Disco (detect)	Detects break-points in RNA-seq	rna_analysis	RNA Analysis
toolshed.g2.bx.psu.edu/repos/erasmus-medical-center/dr_disco/dr_disco_fix/0.14.0	Dr. Disco (fix)	Fixes chimeric alignments from STAR	rna_analysis	RNA Analysis
toolshed.g2.bx.psu.edu/repos/erasmus-medical-center/dr_disco/dr_disco_integrate/0.14.0	Dr. Disco (integrate)	Merges corresponding genomic breaks and exon-to-exon junctions	rna_analysis	RNA Analysis
toolshed.g2.bx.psu.edu/repos/iuc/egsea/egsea/1.20.0	EGSEA	easy and efficient ensemble gene set testing	rna_analysis	RNA Analysis
toolshed.g2.bx.psu.edu/repos/iuc/cherri_eval/cherri_eval/0.7	Evaluation of RRIs using CheRRI		rna_analysis	RNA Analysis
toolshed.g2.bx.psu.edu/repos/devteam/cummerbund_to_tabular/cummerbund_to_cuffdiff/1.0.1	Extract CuffDiff	tabular files from a cummeRbund database	rna_analysis	RNA Analysis
toolshed.g2.bx.psu.edu/repos/iuc/trinity_analyze_diff_expr/trinity_analyze_diff_expr/2.8.4+galaxy1	Extract and cluster differentially expressed transcripts	from a Trinity assembly	rna_analysis	RNA Analysis
toolshed.g2.bx.psu.edu/repos/iuc/feelnc/feelnc/0.2.1+galaxy0	FEELnc	FlExible Extraction of LncRNA	rna_analysis	RNA Analysis
toolshed.g2.bx.psu.edu/repos/nilesh/rseqc/rseqc_FPKM_count/5.0.3+galaxy0	FPKM Count	calculates raw read count, FPM, and FPKM for each gene	rna_analysis	RNA Analysis
toolshed.g2.bx.psu.edu/repos/devteam/filter_transcripts_via_tracking/filter_combined_via_tracking/0.1	Filter Combined Transcripts	using tracking file	rna_analysis	RNA Analysis
toolshed.g2.bx.psu.edu/repos/iuc/trinity_filter_low_expr_transcripts/trinity_filter_low_expr_transcripts/2.15.1+galaxy0	Filter low expression transcripts	from a Trinity assembly	rna_analysis	RNA Analysis
toolshed.g2.bx.psu.edu/repos/iuc/heinz/heinz_bum/1.0	Fit a BUM model	with p-values	rna_analysis	RNA Analysis
toolshed.g2.bx.psu.edu/repos/yhoogstrate/flaimapper/flaimapper/3.0.0-0	FlaiMapper	detects small ncRNA derived fragments in small RNA-Seq data	rna_analysis	RNA Analysis
toolshed.g2.bx.psu.edu/repos/yhoogstrate/fuma/fuma/3.0.5-g0	FuMa	match detected fusion genes based on gene names (in particular for RNA-Seq)	rna_analysis	RNA Analysis
toolshed.g2.bx.psu.edu/repos/computationaltranscriptomics/glassgo/glassgo/1.5.2	GLASSgo	sRNA homolog finder	rna_analysis	RNA Analysis
toolshed.g2.bx.psu.edu/repos/nilesh/rseqc/rseqc_geneBody_coverage/5.0.3+galaxy0	Gene Body Coverage (BAM)	read coverage over gene body	rna_analysis	RNA Analysis
toolshed.g2.bx.psu.edu/repos/nilesh/rseqc/rseqc_geneBody_coverage2/5.0.3+galaxy0	Gene Body Coverage (Bigwig)	read coverage over gene body	rna_analysis	RNA Analysis
toolshed.g2.bx.psu.edu/repos/iuc/trinity_super_transcripts/trinity_super_transcripts/2.15.1+galaxy0	Generate SuperTranscripts	from a Trinity assembly	rna_analysis	RNA Analysis
toolshed.g2.bx.psu.edu/repos/iuc/trinity_gene_to_trans_map/trinity_gene_to_trans_map/2.15.1+galaxy0	Generate gene to transcript map	for Trinity assembly	rna_analysis	RNA Analysis
toolshed.g2.bx.psu.edu/repos/iuc/genomic_super_signature/genomic_super_signature/1.2.0+galaxy0	GenomicSuperSignature	interpretation of RNAseq experiments	rna_analysis	RNA Analysis
toolshed.g2.bx.psu.edu/repos/tyty/structurefold/get_read_pipeline/1.0	Get RT Stop Counts	derives the reverse transcriptase (RT) stop count on each nucleotide from a mapped file provided by the Iterative Mapping module	rna_analysis	RNA Analysis
toolshed.g2.bx.psu.edu/repos/rnateam/aresite2/AREsite2_REST/0.1.2	Get motifs from AREsite2	AREsite2 REST Interface	rna_analysis	RNA Analysis
toolshed.g2.bx.psu.edu/repos/rnateam/graphprot_predict_profile/graphprot_predict_profile/1.1.7+galaxy2	GraphProt	- Train models and predict RBP binding profiles	rna_analysis	RNA Analysis
toolshed.g2.bx.psu.edu/repos/nilesh/rseqc/rseqc_read_hexamer/5.0.3+galaxy0	Hexamer frequency	calculates hexamer (6mer) frequency for reads, genomes, and mRNA sequences	rna_analysis	RNA Analysis
toolshed.g2.bx.psu.edu/repos/iuc/idr/idr/2.0.3	IDR	compare ranked list of identifications	rna_analysis	RNA Analysis
toolshed.g2.bx.psu.edu/repos/iuc/heinz/heinz/1.0	Identify optimal scoring subnetwork	using Heinz	rna_analysis	RNA Analysis
toolshed.g2.bx.psu.edu/repos/nilesh/rseqc/rseqc_infer_experiment/5.0.3+galaxy0	Infer Experiment	speculates how RNA-seq were configured	rna_analysis	RNA Analysis
toolshed.g2.bx.psu.edu/repos/nilesh/rseqc/rseqc_inner_distance/5.0.3+galaxy0	Inner Distance	calculate the inner distance (or insert size) between two paired RNA reads	rna_analysis	RNA Analysis
toolshed.g2.bx.psu.edu/repos/nilesh/rseqc/rseqc_insertion_profile/5.0.3+galaxy0	Insertion Profile	calculates the distribution of inserted nucleotides across reads	rna_analysis	RNA Analysis
toolshed.g2.bx.psu.edu/repos/rnateam/intarna/intarna/3.1.1	IntaRNA	Efficient RNA-RNA interaction prediction incorporating accessibility and seeding of interaction sites.	rna_analysis	RNA Analysis
toolshed.g2.bx.psu.edu/repos/iuc/isoformswitchanalyzer/isoformswitchanalyzer/1.20.0+galaxy6	IsoformSwitchAnalyzeR	statistical identification of isoform switching	rna_analysis	RNA Analysis
toolshed.g2.bx.psu.edu/repos/tyty/structurefold/iterative_map_pipeline/1.0	Iterative Mapping	iteratively maps the raw reads of RNA structural data to the reference transcriptome	rna_analysis	RNA Analysis
toolshed.g2.bx.psu.edu/repos/nilesh/rseqc/rseqc_junction_annotation/5.0.3+galaxy0	Junction Annotation	compares detected splice junctions to reference gene model	rna_analysis	RNA Analysis
toolshed.g2.bx.psu.edu/repos/nilesh/rseqc/rseqc_junction_saturation/5.0.3+galaxy0	Junction Saturation	detects splice junctions from each subset and compares them to reference gene model	rna_analysis	RNA Analysis
toolshed.g2.bx.psu.edu/repos/iuc/kallisto_pseudo/kallisto_pseudo/0.48.0+galaxy1	Kallisto pseudo	run pseudoalignment on RNA-Seq transcripts	rna_analysis	RNA Analysis
toolshed.g2.bx.psu.edu/repos/iuc/kallisto_quant/kallisto_quant/0.48.0+galaxy1	Kallisto quant	quantify abundances of RNA-Seq transcripts	rna_analysis	RNA Analysis
toolshed.g2.bx.psu.edu/repos/rnateam/viennarna_kinfold/viennarna_kinfold/1.3.0.0	Kinfold	Simulates the stochastic folding kinetics of RNA sequences into secondary structures.	rna_analysis	RNA Analysis
toolshed.g2.bx.psu.edu/repos/rnateam/kinwalker/rbc_kinwalker/1.0	Kinwalker	cotranscriptional folding of RNAs	rna_analysis	RNA Analysis
toolshed.g2.bx.psu.edu/repos/rnateam/mlocarna/mlocarna/1.8.12.0	LocARNA	Multiple Alignment and Folding of RNAs	rna_analysis	RNA Analysis
toolshed.g2.bx.psu.edu/repos/rnateam/locarna_multiple/locarna_multiple/2.0.1+galaxy0	LocARNA Multiple Aligner	Multiple Alignment and Folding of RNAs (mlocarna)	rna_analysis	RNA Analysis
toolshed.g2.bx.psu.edu/repos/rnateam/mea/mea/0.6.4.1	MEA	Predict MEA structures and compare structures of RNAs	rna_analysis	RNA Analysis
toolshed.g2.bx.psu.edu/repos/iuc/migmap/migmap/1.0.3+galaxy2	MiGMAP	mapper for full-length T- and B-cell repertoire sequencing	rna_analysis	RNA Analysis
toolshed.g2.bx.psu.edu/repos/rnateam/mirdeep2/rbc_mirdeep2/2.0.1.2+galaxy0	MiRDeep2	identification of novel and known miRNAs	rna_analysis	RNA Analysis
toolshed.g2.bx.psu.edu/repos/rnateam/mirdeep2_mapper/rbc_mirdeep2_mapper/2.0.0.8.1	MiRDeep2 Mapper	process and map reads to a reference genome	rna_analysis	RNA Analysis
toolshed.g2.bx.psu.edu/repos/rnateam/mirdeep2_quantifier/rbc_mirdeep2_quantifier/2.0.0	MiRDeep2 Quantifier	fast quantitation of reads mapping to known miRBase precursors	rna_analysis	RNA Analysis
toolshed.g2.bx.psu.edu/repos/nilesh/rseqc/rseqc_mismatch_profile/5.0.3+galaxy0	Mismatch Profile	calculates the distribution of mismatches across reads	rna_analysis	RNA Analysis
toolshed.g2.bx.psu.edu/repos/rnateam/nastiseq/nastiseq/1.0	NASTIseq	Identify cis-NATs using ssRNA-seq	rna_analysis	RNA Analysis
toolshed.g2.bx.psu.edu/repos/rnateam/paralyzer/paralyzer/1.5	PARalyzer	A method to map interaction sites between RNA-binding proteins      and their targets	rna_analysis	RNA Analysis
toolshed.g2.bx.psu.edu/repos/rnateam/pipmir/pipmir/0.1.0	PIPmiR PIPELINE	a method to identify novel plant miRNA	rna_analysis	RNA Analysis
toolshed.g2.bx.psu.edu/repos/iuc/trinity_define_clusters_by_cutting_tree/trinity_define_clusters_by_cutting_tree/2.8.4+galaxy1	Partition genes into expression clusters	after differential expression analysis using a Trinity assembly	rna_analysis	RNA Analysis
toolshed.g2.bx.psu.edu/repos/iuc/psiclass/psiclass/1.0.3+galaxy0	PsiCLASS	reference-based transcriptome assembler	rna_analysis	RNA Analysis
toolshed.g2.bx.psu.edu/repos/iuc/qualimap_counts/qualimap_counts/2.2.2c	QualiMap Counts QC		rna_analysis	RNA Analysis
toolshed.g2.bx.psu.edu/repos/iuc/qualimap_counts/qualimap_counts/2.3+galaxy0	QualiMap Counts QC		rna_analysis	RNA Analysis
toolshed.g2.bx.psu.edu/repos/iuc/qualimap_rnaseq/qualimap_rnaseq/2.3+galaxy0	QualiMap RNA-Seq QC		rna_analysis	RNA Analysis
toolshed.g2.bx.psu.edu/repos/rnateam/rbpbench/rbpbench/0.8.1+galaxy0	RBPBench	- Evaluate CLIP-seq and other genomic region data using a comprehensive collection of RBP binding motifs	rna_analysis	RNA Analysis
toolshed.g2.bx.psu.edu/repos/rnateam/rcas/rcas/1.5.4	RCAS	- RNA Centric Annotation System	rna_analysis	RNA Analysis
toolshed.g2.bx.psu.edu/repos/tyty/structurefold/predict_pipeline/1.0	RNA Structure Prediction	predict RNA structures with or without experimental constraints from the Reactivity Calculation module	rna_analysis	RNA Analysis
toolshed.g2.bx.psu.edu/repos/nilesh/rseqc/rseqc_RNA_fragment_size/5.0.3+galaxy0	RNA fragment size	calculates the fragment size for each gene/transcript	rna_analysis	RNA Analysis
toolshed.g2.bx.psu.edu/repos/rnateam/viennarna_rna2dfold/viennarna_rna2dfold/2.2.10.0	RNA2Dfold	explore structure space between two reference structures	rna_analysis	RNA Analysis
toolshed.g2.bx.psu.edu/repos/rnateam/rnabob/rbc_rnabob/2.2.1.0	RNABOB	Fast Pattern searching for RNA secondary structures	rna_analysis	RNA Analysis
toolshed.g2.bx.psu.edu/repos/rnateam/viennarna_rnalalifold/viennarna_rnalalifold/2.2.10.0	RNALalifold	Calculate locally stable secondary structures for a set of aligned RNAs	rna_analysis	RNA Analysis
toolshed.g2.bx.psu.edu/repos/rnateam/viennarna_rnalfold/viennarna_rnalfold/2.2.10.0	RNALfold	calculates locally stable secondary structures of RNA	rna_analysis	RNA Analysis
toolshed.g2.bx.psu.edu/repos/rnateam/viennarna_rnapkplex/viennarna_rnapkplex/2.2.10.0	RNAPKplex	predicts RNA secondary structures including pseudoknots	rna_analysis	RNA Analysis
toolshed.g2.bx.psu.edu/repos/iuc/trinity_samples_qccheck/trinity_samples_qccheck/2.8.4	RNASeq samples quality check	for transcript quantification	rna_analysis	RNA Analysis
toolshed.g2.bx.psu.edu/repos/rnateam/viennarna_rnaaliduplex/viennarna_rnaaliduplex/2.2.10.0	RNAaliduplex	find binding sites of two RNA alignments	rna_analysis	RNA Analysis
toolshed.g2.bx.psu.edu/repos/rnateam/viennarna_rnaalifold/viennarna_rnaalifold/2.2.10.1	RNAalifold	Calculate minimum free energy secondary structures and partition function on a multiple alignment file	rna_analysis	RNA Analysis
toolshed.g2.bx.psu.edu/repos/rnateam/rnacode/rbc_rnacode/0.3.2	RNAcode	Analyze the protein coding potential in MSA.	rna_analysis	RNA Analysis
toolshed.g2.bx.psu.edu/repos/rnateam/viennarna_rnacofold/viennarna_rnacofold/2.2.10.0	RNAcofold	Calculate secondary structures of two RNAs with dimerization	rna_analysis	RNA Analysis
toolshed.g2.bx.psu.edu/repos/rnateam/rnacommender/rbc_rnacommender/0.1.1	RNAcommender	genome-wide recommendation of RNA-protein interactions	rna_analysis	RNA Analysis
toolshed.g2.bx.psu.edu/repos/rnateam/viennarna_rnadistance/viennarna_rnadistance/2.2.10.0	RNAdistance	Calculate distance between secondary structures of two RNAs	rna_analysis	RNA Analysis
toolshed.g2.bx.psu.edu/repos/rnateam/viennarna_rnaduplex/viennarna_rnaduplex/2.2.10.0	RNAduplex	Compute the structure upon hybridization of two RNA strands	rna_analysis	RNA Analysis
toolshed.g2.bx.psu.edu/repos/rnateam/viennarna_rnaeval/viennarna_rnaeval/2.2.10.0	RNAeval	Calculate energy of RNA sequences with given secondary structure	rna_analysis	RNA Analysis
toolshed.g2.bx.psu.edu/repos/rnateam/viennarna_rnafold/viennarna_rnafold/2.2.10.4	RNAfold	Calculate minimum free energy secondary structures and partition function of RNAs	rna_analysis	RNA Analysis
toolshed.g2.bx.psu.edu/repos/rnateam/infer_rnaformer/infer_rnaformer/1.2.0+galaxy1	RNAformer	Predict the secondary structure of an RNA with RNAformer	rna_analysis	RNA Analysis
toolshed.g2.bx.psu.edu/repos/rnateam/viennarna_rnaheat/viennarna_rnaheat/2.2.10.0	RNAheat	Calculate energies of RNA in a temperature range	rna_analysis	RNA Analysis
toolshed.g2.bx.psu.edu/repos/rnateam/viennarna_rnainverse/viennarna_rnainverse/2.2.10.0	RNAinverse	Calculate RNA sequence from secondary structure	rna_analysis	RNA Analysis
toolshed.g2.bx.psu.edu/repos/rnateam/rnalien/RNAlien/1.3.6	RNAlien	Unsupervised covariance model construction from a single input sequence	rna_analysis	RNA Analysis
toolshed.g2.bx.psu.edu/repos/rnateam/viennarna_rnapaln/viennarna_rnapaln/2.2.10.0	RNApaln	RNA alignment based on sequence base pairing propensities	rna_analysis	RNA Analysis
toolshed.g2.bx.psu.edu/repos/rnateam/viennarna_rnadpdist/viennarna_rnadpdist/2.2.10.0	RNApdist	Calculate distances between thermodynamic RNA secondary structure ensembles	rna_analysis	RNA Analysis
toolshed.g2.bx.psu.edu/repos/rnateam/viennarna_rnaplex/viennarna_rnaplex/2.2.10.0	RNAplex	Find targets of a query RNA	rna_analysis	RNA Analysis
toolshed.g2.bx.psu.edu/repos/rnateam/viennarna_rnaplot/viennarna_rnaplot/2.2.10.0	RNAplot	Draw RNA Secondary Structures	rna_analysis	RNA Analysis
toolshed.g2.bx.psu.edu/repos/rnateam/rnashapes/RNAshapes/3.3.0	RNAshapes	RNA Secondary structure prediction	rna_analysis	RNA Analysis
toolshed.g2.bx.psu.edu/repos/rnateam/viennarna_rnasnoop/viennarna_rnasnoop/2.2.10.0	RNAsnoop	Find targets of a query H/ACA snoRNA	rna_analysis	RNA Analysis
toolshed.g2.bx.psu.edu/repos/rnateam/rnasnp/rnasnp/1.2.0	RNAsnp	Efficient detection of local RNA secondary structure changes induced by SNPs	rna_analysis	RNA Analysis
toolshed.g2.bx.psu.edu/repos/rnateam/viennarna_rnasubopt/viennarna_rnasubopt/2.2.10.0	RNAsubopt	Calculates suboptimal secondary structures of RNAs	rna_analysis	RNA Analysis
toolshed.g2.bx.psu.edu/repos/rnateam/viennarna_rnaup/viennarna_rnaup/2.2.10.0	RNAup	Calculate the thermodynamics of RNA-RNA interactions	rna_analysis	RNA Analysis
toolshed.g2.bx.psu.edu/repos/bgruening/rnaz/rnaz/2.1.1	RNAz	predicting structurally conserved and thermodynamically stable RNA secondary structures	rna_analysis	RNA Analysis
toolshed.g2.bx.psu.edu/repos/bgruening/rnaz_cluster/rnaz_cluster/2.1	RNAz Cluster		rna_analysis	RNA Analysis
toolshed.g2.bx.psu.edu/repos/bgruening/rnaz_randomize_aln/rnaz_randomize_aln/2.1	RNAz Randomize Aln		rna_analysis	RNA Analysis
toolshed.g2.bx.psu.edu/repos/bgruening/rnaz_select_seqs/rnaz_select_seqs/2.1	RNAz Select Seqs		rna_analysis	RNA Analysis
toolshed.g2.bx.psu.edu/repos/bgruening/rnaz_window/rnaz_window/2.1	RNAz windows		rna_analysis	RNA Analysis
toolshed.g2.bx.psu.edu/repos/nilesh/rseqc/rseqc_RPKM_saturation/5.0.3+galaxy0	RPKM Saturation	calculates raw count and RPKM values for transcript at exon, intron, and mRNA level	rna_analysis	RNA Analysis
toolshed.g2.bx.psu.edu/repos/jjohnson/rsem/rsem_calculate_expression/1.1.17	RSEM calculate expression	RNA-Seq by Expectation-Maximization	rna_analysis	RNA Analysis
toolshed.g2.bx.psu.edu/repos/jjohnson/rsem/rsem_prepare_reference/1.1.17	RSEM prepare reference		rna_analysis	RNA Analysis
toolshed.g2.bx.psu.edu/repos/jjohnson/rsem/extract_transcript_to_gene_map_from_trinity/1.1.17	RSEM trinity fasta to gene map	extract transcript to gene map from trinity	rna_analysis	RNA Analysis
toolshed.g2.bx.psu.edu/repos/tyty/structurefold/react_cal_pipeline/1.0	Reactivity Calculation	calculates structural reactivity on each nucleotide based on RT stop counts from the Get RT Stop Counts module	rna_analysis	RNA Analysis
toolshed.g2.bx.psu.edu/repos/nilesh/rseqc/rseqc_read_distribution/5.0.3+galaxy0	Read Distribution	calculates how mapped reads were distributed over genome feature	rna_analysis	RNA Analysis
toolshed.g2.bx.psu.edu/repos/nilesh/rseqc/rseqc_read_duplication/5.0.3+galaxy0	Read Duplication	determines reads duplication rate with sequence-based and mapping-based strategies	rna_analysis	RNA Analysis
toolshed.g2.bx.psu.edu/repos/nilesh/rseqc/rseqc_read_GC/5.0.3+galaxy0	Read GC	determines GC% and read count	rna_analysis	RNA Analysis
toolshed.g2.bx.psu.edu/repos/nilesh/rseqc/rseqc_read_NVC/5.0.3+galaxy0	Read NVC	to check the nucleotide composition bias	rna_analysis	RNA Analysis
toolshed.g2.bx.psu.edu/repos/nilesh/rseqc/rseqc_read_quality/5.0.3+galaxy0	Read Quality	determines Phred quality score	rna_analysis	RNA Analysis
toolshed.g2.bx.psu.edu/repos/iuc/ruvseq/ruvseq/1.26.0+galaxy1	Remove Unwanted Variation	from RNA-seq data	rna_analysis	RNA Analysis
toolshed.g2.bx.psu.edu/repos/bgruening/sailfish/sailfish/0.10.1.1	Sailfish	transcript quantification from RNA-seq data	rna_analysis	RNA Analysis
toolshed.g2.bx.psu.edu/repos/bgruening/salmon/salmon/1.10.1+galaxy4	Salmon quant	Perform dual-phase, reads or mapping-based estimation of transcript abundance from RNA-seq reads	rna_analysis	RNA Analysis
toolshed.g2.bx.psu.edu/repos/bgruening/salmonquantmerge/salmonquantmerge/1.10.1+galaxy4	Salmon quantmerge	Merge multiple quantification results into a single file	rna_analysis	RNA Analysis
toolshed.g2.bx.psu.edu/repos/rnateam/selectsequencesfrommsa/selectsequencesfrommsa/1.0.5	Select Sequences	Tool to select representative sequences from a multiple sequence alignment.	rna_analysis	RNA Analysis
toolshed.g2.bx.psu.edu/repos/iuc/seurat/seurat/4.3.0.1+galaxy1	Seurat	- toolkit for exploration of single-cell RNA-seq data	rna_analysis	RNA Analysis
toolshed.g2.bx.psu.edu/repos/iuc/sfold/sfold/2.2.0+galaxy0	Sfold	Prediction of  RNA secondary structures through structure ensemble sampling	rna_analysis	RNA Analysis
